fips,election,cvap
54015,2016,6950
54017,2016,6735
54019,2016,35625
54021,2016,7095
54023,2016,9460
54025,2016,28350
54027,2016,18580
54029,2016,23835
54031,2016,10890
54033,2016,53845
54035,2016,22750
54037,2016,41765
54039,2016,149765
54041,2016,12935
54043,2016,16640
54045,2016,27820
54047,2016,16200
54049,2016,45035
54051,2016,25715
54053,2016,21260
54055,2016,48545
54057,2016,21840
54059,2016,19755
54061,2016,82710
54063,2016,10755
54065,2016,14015
54067,2016,20520
54069,2016,34610
54071,2016,5965
54073,2016,6145
54075,2016,7070
54077,2016,27010
54079,2016,43510
54081,2016,60985
54083,2016,23555
54085,2016,7975
54087,2016,11320
54089,2016,10995
54091,2016,13450
54093,2016,5690
54095,2016,7205
54097,2016,19450
54099,2016,32220
54101,2016,7030
54103,2016,12650
54105,2016,4580
54107,2016,67640
54109,2016,17730
55001,2016,17015
55003,2016,12265
55005,2016,35205
55007,2016,12210
55009,2016,186115
55011,2016,10335
55013,2016,12385
55015,2016,36505
55017,2016,48555
55019,2016,23690
55021,2016,43475
55023,2016,12975
55025,2016,383690
55027,2016,68800
55029,2016,22740
55031,2016,34415
55033,2016,34970
55035,2016,79570
55037,2016,3755
55039,2016,77325
55041,2016,7200
55043,2016,40780
55045,2016,28010
55047,2016,14160
55049,2016,18040
55051,2016,4955
55053,2016,15835
55055,2016,63745
55057,2016,20805
55059,2016,122575
55061,2016,15720
55063,2016,92480
55065,2016,12390
55067,2016,15435
55069,2016,22525
55071,2016,62230
55073,2016,101680
55075,2016,32895
55077,2016,11950
55078,2016,2945
55079,2016,676445
55081,2016,33300
55083,2016,29440
55085,2016,29275
55087,2016,134525
55089,2016,66785
55091,2016,5675
55093,2016,31870
55095,2016,33645
55097,2016,55610
55099,2016,11265
55101,2016,143185
55103,2016,13520
55105,2016,118245
55107,2016,11105
55109,2016,63580
55111,2016,47845
55113,2016,13055
55115,2016,32040
55117,2016,86115
55119,2016,15445
55121,2016,21595
55123,2016,22450
55125,2016,17630
55127,2016,76630
55129,2016,12625
55131,2016,101285
55133,2016,298750
55135,2016,40340
55137,2016,19255
55139,2016,131605
55141,2016,56800
56001,2016,30070
56003,2016,8695
56005,2016,33755
56007,2016,11335
56009,2016,10550
56011,2016,5525
56013,2016,30170
56015,2016,10600
56017,2016,3800
56019,2016,6590
56021,2016,72410
56023,2016,13220
56025,2016,60415
56027,2016,1995
56029,2016,22710
56031,2016,6830
56033,2016,23280
56035,2016,7470
56037,2016,30565
56039,2016,16335
56041,2016,14355
56043,2016,6135
56045,2016,5565
72001,2016,14430
72003,2016,31350
72005,2016,44275
72007,2016,21085
72009,2016,19050
72011,2016,22255
72013,2016,71810
72015,2016,14245
72017,2016,18990
72019,2016,22145
72021,2016,150175
72023,2016,39490
72025,2016,105585
72027,2016,26170
72029,2016,34925
72031,2016,126145
72033,2016,19705
72035,2016,36020
72037,2016,9695
72039,2016,13670
72041,2016,32230
72043,2016,30720
72045,2016,15520
72047,2016,27185
72049,2016,1120
72051,2016,28410
72053,2016,26080
72054,2016,9355
72055,2016,13845
72057,2016,33140
72059,2016,15340
72061,2016,72685
72063,2016,35690
72065,2016,32405
72067,2016,13285
72069,2016,43560
72071,2016,34440
72073,2016,11780
72075,2016,36750
72077,2016,30345
72079,2016,19305
72081,2016,22100
72083,2016,7060
72085,2016,29605
72087,2016,21055
72089,2016,14730
72091,2016,32075
72093,2016,4960
72095,2016,9030
72097,2016,65795
72099,2016,29220
72101,2016,24305
72103,2016,20025
72105,2016,22735
72107,2016,16850
72109,2016,14250
72111,2016,16610
72113,2016,117660
72115,2016,19260
72117,2016,11725
72119,2016,40680
72121,2016,18675
72123,2016,22450
72125,2016,26475
72127,2016,267310
72129,2016,30665
72131,2016,30905
72133,2016,16920
72135,2016,56155
72137,2016,64075
72139,2016,54015
72141,2016,24050
72143,2016,29570
72145,2016,43335
72147,2016,7075
72149,2016,18270
72151,2016,27785
72153,2016,30220
